!gpi-version: 1.1
!namespace: dictyBase
DDB_G0282171	DDB_G0282171			gene	taxon:44689		UniProtKB:Q54SW5|UniProtKB:Q54SW5	
DDB_G0282181	nvl	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54SY2|UniProtKB:Q54SY2	
DDB_G0282187	DDB_G0282187			gene	taxon:44689		UniProtKB:Q54SW0|UniProtKB:Q54SW0	
DDB_G0282195	timm16	Retinal dehydrogenase 1	pam16	gene	taxon:44689		UniProtKB:Q54SV6|UniProtKB:Q54SV6	
DDB_G0282197	DDB_G0282197	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54SV5|UniProtKB:Q54SV5	
DDB_G0282213	DDB_G0282213			gene	taxon:44689		UniProtKB:Q54SU6|UniProtKB:Q54SU6	
DDB_G0282225	DDB_G0282225			gene	taxon:44689		UniProtKB:Q54SU0|UniProtKB:Q54SU0	
DDB_G0282251	DDB_G0282251			gene	taxon:44689		UniProtKB:Q54SS5|UniProtKB:Q54SS5	
DDB_G0282253	DDB_G0282253			gene	taxon:44689		UniProtKB:Q54SS4	
DDB_G0282265	sgmC	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54SR8|UniProtKB:Q54SR8	
DDB_G0282269	DDB_G0282269			gene	taxon:44689		UniProtKB:Q54SR6|UniProtKB:Q54SR6	
DDB_G0267576	DDB_G0267576	protein kinase SplB		gene	taxon:44689		UniProtKB:Q55GP2|UniProtKB:Q55GP2	
DDB_G0267598	DDB_G0267598	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55GN0|UniProtKB:Q55GN0	
DDB_G0267624	DDB_G0267624			gene	taxon:44689		UniProtKB:Q55GL1|UniProtKB:Q55GL1	
DDB_G0267628	rad54_ps	Retinal dehydrogenase 1		gene	taxon:44689			
DDB_G0267630	kil1	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55GK8|UniProtKB:Q55GK8	
DDB_G0267638	DDB_G0267638	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55GK2|UniProtKB:Q55GK2	
DDB_G0267646	sec20	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55GJ4|UniProtKB:Q55GJ4	
DDB_G0267654	tgrO2	protein kinase SplB		gene	taxon:44689		UniProtKB:Q55GI7|UniProtKB:Q55GI7	
DDB_G0267686	DDB_G0267686	WASP-related protein B		gene	taxon:44689		UniProtKB:Q55GG4|UniProtKB:Q55GG4	
DDB_G0267688	cpnD	LRRK family protein kinase Roco8		gene	taxon:44689		UniProtKB:Q55GG1|UniProtKB:Q55GG1	
DDB_G0267712	DDB_G0267712			gene	taxon:44689		UniProtKB:Q55GD7|UniProtKB:Q55GD7	
DDB_G0267722	DDB_G0267722			gene	taxon:44689		UniProtKB:Q55GC9|UniProtKB:Q55GC9	
DDB_G0267724	DDB_G0267724			gene	taxon:44689		UniProtKB:Q55GC8|UniProtKB:Q55GC8	
DDB_G0267730	dst2	protein kinase SplB	DstB	gene	taxon:44689		UniProtKB:Q55GC2|UniProtKB:Q55GC2	
DDB_G0267768	DDB_G0267768	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55G91|UniProtKB:Q55G91	
DDB_G0267778	DDB_G0267778_RTE	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55G80	
DDB_G0267800	DDB_G0267800			gene	taxon:44689		UniProtKB:Q55G62|UniProtKB:Q55G62	
DDB_G0267802	DDB_G0267802			gene	taxon:44689		UniProtKB:Q55G59	
DDB_G0267814	DDB_G0267814			gene	taxon:44689		UniProtKB:Q55G53|UniProtKB:Q55G53	
DDB_G0267828	DDB_G0267828			gene	taxon:44689		UniProtKB:Q55G46|UniProtKB:Q55G46	
DDB_G0267916	mtmr15	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55FW8|UniProtKB:Q55FW8	
DDB_G0267922	DDB_G0267922_ps	Retinal dehydrogenase 1		gene	taxon:44689			
DDB_G0267938	DDB_G0267938			gene	taxon:44689		UniProtKB:Q55FV0|UniProtKB:Q55FV0	
DDB_G0267948	DDB_G0267948	WASH complex subunit ccdc53		gene	taxon:44689		UniProtKB:Q55FU3|UniProtKB:Q55FU3	
DDB_G0267952	DDB_G0267952			gene	taxon:44689		UniProtKB:Q55FU1|UniProtKB:Q55FU1	
DDB_G0267984	DDB_G0267984	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55FR8|UniProtKB:Q55FR8	
DDB_G0267986	DDB_G0267986			gene	taxon:44689		UniProtKB:Q55FR7|UniProtKB:Q55FR7	
DDB_G0276729	DDB_G0276729			gene	taxon:44689		UniProtKB:Q550X9|UniProtKB:Q550X9	
DDB_G0276731	DDB_G0276731	protein kinase SplB		gene	taxon:44689		UniProtKB:Q550Y0|UniProtKB:Q550Y0	
DDB_G0276741	DDB_G0276741			gene	taxon:44689		UniProtKB:Q550Y7|UniProtKB:Q550Y7	
DDB_G0276755	DDB_G0276755	nuclear transport factor 2		gene	taxon:44689		UniProtKB:Q550Y2|UniProtKB:Q550Y2	
DDB_G0276779	DDB_G0276779	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q7KWY3|UniProtKB:Q7KWY3	
DDB_G0276799	tfdp2	Retinal dehydrogenase 1	DP-2|DP2	gene	taxon:44689		UniProtKB:Q7KWP1|UniProtKB:Q7KWP1	
DDB_G0276821	DDB_G0276821	Retinal dehydrogenase 1	ALDH	gene	taxon:44689		UniProtKB:P83401|UniProtKB:P83401	
DDB_G0276833	gacS	Retinal dehydrogenase 1	RacGAP	gene	taxon:44689		UniProtKB:Q86B03|UniProtKB:Q86B03	
DDB_G0276861	DDB_G0276861	LRRK family protein kinase Roco8		gene	taxon:44689		UniProtKB:Q76NW7|UniProtKB:Q76NW7	
DDB_G0276879	DDB_G0276879			gene	taxon:44689		UniProtKB:Q86HX8|UniProtKB:Q86HX8	
DDB_G0276881	DDB_G0276881	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q86HX6|UniProtKB:Q86HX6	
DDB_G0276895	DDB_G0276895			gene	taxon:44689		UniProtKB:Q7KWW9|UniProtKB:Q7KWW9	
DDB_G0276949	hspG6	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q8MMN1|UniProtKB:Q8MMN1	
DDB_G0277009	DDB_G0277009			gene	taxon:44689		UniProtKB:Q550W5|UniProtKB:Q550W5	
DDB_G0277023	DDB_G0277023			gene	taxon:44689		UniProtKB:Q550U0|UniProtKB:Q550U0	
DDB_G0277057	DDB_G0277057			gene	taxon:44689		UniProtKB:Q7KWP3	
DDB_G0277099	uduE	protein kinase SplB		gene	taxon:44689		UniProtKB:Q550H9|UniProtKB:Q550H9	
DDB_G0277135	trappc3	protein kinase SplB		gene	taxon:44689		UniProtKB:Q86K94|UniProtKB:Q86K94	
DDB_G0277143	gpbA	Retinal dehydrogenase 1	Gbeta|Gb	gene	taxon:44689		UniProtKB:P36408|UniProtKB:P36408|UniProtKB:P36408|UniProtKB:P36408	
DDB_G0277145	pkaD	putative isopentenyltransferase C	PK1|GPK1	gene	taxon:44689		UniProtKB:P34100|UniProtKB:P34100|UniProtKB:P34100	
DDB_G0282281	DDB_G0282281			gene	taxon:44689		UniProtKB:Q54SR0	
DDB_G0282299	DDB_G0282299	Retinal dehydrogenase 1	ligA	gene	taxon:44689		UniProtKB:Q1ZXG5|UniProtKB:Q1ZXG5	
DDB_G0282313	DDB_G0282313	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54SQ0|UniProtKB:Q54SQ0	
DDB_G0282343	DDB_G0282343			gene	taxon:44689		UniProtKB:Q54SN2|UniProtKB:Q54SN2	
DDB_G0282369	ubqG	protein kinase SplB	veg116|rcdLL	gene	taxon:44689		UniProtKB:P0CG79|UniProtKB:P0CG79|UniProtKB:P0CG79|UniProtKB:P0CG79	
DDB_G0282385	DDB_G0282385			gene	taxon:44689		UniProtKB:Q54SM1|UniProtKB:Q54SM1	
DDB_G0282387	DDB_G0282387	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54SM0|UniProtKB:Q54SM0	
DDB_G0282397	mbtps1	stress-associated endoplasmic reticulum protein		gene	taxon:44689		UniProtKB:Q54SL5|UniProtKB:Q54SL5	
DDB_G0282399	DDB_G0282399			gene	taxon:44689		UniProtKB:Q54SL4|UniProtKB:Q54SL4	
DDB_G0282415	DDB_G0282415			gene	taxon:44689		UniProtKB:Q54SK4|UniProtKB:Q54SK4	
DDB_G0282425	DDB_G0282425			gene	taxon:44689		UniProtKB:Q54SJ7|UniProtKB:Q54SJ7	
DDB_G0282429	DDB_G0282429	protein kinase SplB		gene	taxon:44689		UniProtKB:Q54SJ5|UniProtKB:Q54SJ5	
DDB_G0282441	DDB_G0282441			gene	taxon:44689		UniProtKB:Q54SI8|UniProtKB:Q54SI8	
DDB_G0282475	gxcF	Retinal dehydrogenase 1	RacGEF	gene	taxon:44689		UniProtKB:Q54SG9|UniProtKB:Q54SG9	
DDB_G0282479	DDB_G0282479	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54SG5|UniProtKB:Q54SG5	
DDB_G0282489	mhkD	Retinal dehydrogenase 1	MHCK-D	gene	taxon:44689		UniProtKB:Q54SF9|UniProtKB:Q54SF9	
DDB_G0282541	DDB_G0282541_RTE	protein kinase SplB		gene	taxon:44689		UniProtKB:Q54SC8	
DDB_G0282557	DDB_G0282557			gene	taxon:44689		UniProtKB:Q54SB5|UniProtKB:Q54SB5	
DDB_G0282577	DDB_G0282577			gene	taxon:44689		UniProtKB:Q54SA2|UniProtKB:Q54SA2	
DDB_G0282585	DDB_G0282585	nuclear transport factor 2		gene	taxon:44689		UniProtKB:Q54S98|UniProtKB:Q54S98	
DDB_G0282589	DDB_G0282589			gene	taxon:44689		UniProtKB:Q54S96|UniProtKB:Q54S96	
DDB_G0282617	psmF1	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54S82|UniProtKB:Q54S82	
DDB_G0282627	vps15	protein kinase SplB	PIK3R4	gene	taxon:44689		UniProtKB:Q54S77|UniProtKB:Q54S77	
DDB_G0282631	DDB_G0282631			gene	taxon:44689		UniProtKB:Q54S75|UniProtKB:Q54S75	
DDB_G0282651	rsmN	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54S63|UniProtKB:Q54S63	
DDB_G0282655	DDB_G0282655	protein kinase SplB		gene	taxon:44689		UniProtKB:Q54S60|UniProtKB:Q54S60	
DDB_G0282657	DDB_G0282657			gene	taxon:44689		UniProtKB:Q54S58	
DDB_G0282659	DDB_G0282659_RTE	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54S54	
DDB_G0282667	DDB_G0282667	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54S48|UniProtKB:Q54S48	
DDB_G0282669	DDB_G0282669			gene	taxon:44689			
DDB_G0282707	DDB_G0282707			gene	taxon:44689		UniProtKB:Q54S23	
DDB_G0282713	DDB_G0282713	nuclear transport factor 2		gene	taxon:44689		UniProtKB:Q54S17|UniProtKB:Q54S17	
DDB_G0282727	mcfU	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54S10|UniProtKB:Q54S10	
DDB_G0282731	polA2	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54S08|UniProtKB:Q54S08	
DDB_G0282749	bzpG	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54RZ9|UniProtKB:Q54RZ9	
DDB_G0268026	DDB_G0268026	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55FN4|UniProtKB:Q55FN4	
DDB_G0268056	sptA	protein kinase SplB	SPT	gene	taxon:44689		UniProtKB:Q55FL5|UniProtKB:Q55FL5	
DDB_G0268080	rpc3	Retinal dehydrogenase 1	polr3c	gene	taxon:44689		UniProtKB:Q55FJ5|UniProtKB:Q55FJ5	
DDB_G0268082	DDB_G0268082			gene	taxon:44689		UniProtKB:Q55FJ3	
DDB_G0268100	asnS2	Retinal dehydrogenase 1	asnS|AsnRS	gene	taxon:44689		UniProtKB:Q55FI3|UniProtKB:Q55FI3	
DDB_G0268116	DDB_G0268116	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55FH3|UniProtKB:Q55FH3	
DDB_G0268124	DDB_G0268124_ps			gene	taxon:44689			
DDB_G0268164	DDB_G0268164			gene	taxon:44689		UniProtKB:Q55FD2|UniProtKB:Q55FD2	
DDB_G0268172	DDB_G0268172	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55FC4|UniProtKB:Q55FC4	
DDB_G0268200	DDB_G0268200			gene	taxon:44689		UniProtKB:Q55FA1|UniProtKB:Q55FA1	
DDB_G0268224	DDB_G0268224	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55F76|UniProtKB:Q55F76	
DDB_G0268260	DDB_G0268260	protein kinase SplB		gene	taxon:44689		UniProtKB:Q55GW8|UniProtKB:Q55GW8	
DDB_G0268268	DDB_G0268268			gene	taxon:44689		UniProtKB:Q55GU5|UniProtKB:Q55GU5	
DDB_G0268274	DDB_G0268274			gene	taxon:44689		UniProtKB:Q55GR5|UniProtKB:Q55GR5|UniProtKB:Q55GR5	
DDB_G0268318	DDB_G0268318			gene	taxon:44689		UniProtKB:Q55GE7|UniProtKB:Q55GE7	
DDB_G0268330	sgmD	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55GC7|UniProtKB:Q55GC7	
DDB_G0268336	DDB_G0268336			gene	taxon:44689		UniProtKB:Q55GB9|UniProtKB:Q55GB9	
DDB_G0268376	DDB_G0268376			gene	taxon:44689		UniProtKB:Q55G07|UniProtKB:Q55G07	
DDB_G0268380	DDB_G0268380			gene	taxon:44689			
DDB_G0268386	DDB_G0268386	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55FX4|UniProtKB:Q55FX4	
DDB_G0268390	DDB_G0268390_ps	Retinal dehydrogenase 1		gene	taxon:44689			
DDB_G0268392	DDB_G0268392			gene	taxon:44689			
DDB_G0268394	DDB_G0268394			gene	taxon:44689		UniProtKB:Q55FW0|UniProtKB:Q55FW0	
DDB_G0268400	DDB_G0268400	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55FV2|UniProtKB:Q55FV2	
DDB_G0268404	DDB_G0268404	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55FT6|UniProtKB:Q55FT6	
DDB_G0277155	tom40	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q76P15|UniProtKB:Q76P15	
DDB_G0277157	nubp2	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q76NZ7|UniProtKB:Q76NZ7	
DDB_G0277165	DDB_G0277165	protein kinase SplB		gene	taxon:44689		UniProtKB:Q76P07|UniProtKB:Q76P07	
DDB_G0277177	DDB_G0277177	protein kinase SplB		gene	taxon:44689		UniProtKB:Q86K81|UniProtKB:Q86K81	
DDB_G0277193	DDB_G0277193_ps	Retinal dehydrogenase 1	CBP10	gene	taxon:44689			
DDB_G0277207	DDB_G0277207			gene	taxon:44689		UniProtKB:Q86K92|UniProtKB:Q86K92	
DDB_G0277219	vps13l	nuclear transport factor 2		gene	taxon:44689		UniProtKB:Q86K84|UniProtKB:Q86K84	
DDB_G0277267	ube2n	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q86K32|UniProtKB:Q86K32	
DDB_G0277293	DDB_G0277293			gene	taxon:44689			
DDB_G0277307	DDB_G0277307	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q550C8|UniProtKB:Q550C8	
DDB_G0277309	cnrJ	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q86K88|UniProtKB:Q86K88	
DDB_G0277325	DDB_G0277325	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q550A1|UniProtKB:Q550A1	
DDB_G0277333	DDB_G0277333			gene	taxon:44689		UniProtKB:Q54ZX6|UniProtKB:Q54ZX6	
DDB_G0277439	cycD	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q8T2F2|UniProtKB:Q8T2F2	
DDB_G0277493	cct6	stress-associated endoplasmic reticulum protein		gene	taxon:44689		UniProtKB:Q76NU3|UniProtKB:Q76NU3	
DDB_G0277505	hbx6	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54ZP8|UniProtKB:Q54ZP8	
DDB_G0277529	DDB_G0277529			gene	taxon:44689			
DDB_G0282797	DDB_G0282797_RTE	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54S56	
DDB_G0282807	DDB_G0282807_ps	Retinal dehydrogenase 1		gene	taxon:44689			
DDB_G0282827	DDB_G0282827			gene	taxon:44689		UniProtKB:Q54RZ1	
DDB_G0282835	srfB	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54RY6|UniProtKB:Q54RY6	
DDB_G0282867	DDB_G0282867			gene	taxon:44689		UniProtKB:Q54RW8|UniProtKB:Q54RW8	
DDB_G0282919	DDB_G0282919_TE	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54RU5	
DDB_G0282927	dhkL	protein kinase SplB		gene	taxon:44689		UniProtKB:Q54RP6|UniProtKB:Q54RP6|UniProtKB:Q54RP6|UniProtKB:Q54RP6	
DDB_G0282937	DDB_G0282937	nuclear transport factor 2		gene	taxon:44689		UniProtKB:Q54RT6|UniProtKB:Q54RT6	
DDB_G0282975	DDB_G0282975			gene	taxon:44689		UniProtKB:Q54RR1	
DDB_G0282993	sodC	stress-associated endoplasmic reticulum protein	SOD	gene	taxon:44689		UniProtKB:Q54RQ1|UniProtKB:Q54RQ1|UniProtKB:Q54RQ1	
DDB_G0283015	DDB_G0283015	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54RN4|UniProtKB:Q54RN4	
DDB_G0283027	tgrT_ps2	Retinal dehydrogenase 1		gene	taxon:44689			
DDB_G0283031	DDB_G0283031			gene	taxon:44689		UniProtKB:Q54RM5|UniProtKB:Q54RM5	
DDB_G0283041	DDB_G0283041			gene	taxon:44689		UniProtKB:Q54RL5|UniProtKB:Q54RL5	
DDB_G0283053	fntA	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54RT9|UniProtKB:Q54RT9	
DDB_G0283061	DDB_G0283061	protein kinase SplB		gene	taxon:44689		UniProtKB:Q54RR6|UniProtKB:Q54RR6	
DDB_G0283103	DDB_G0283103			gene	taxon:44689		UniProtKB:Q54RK1|UniProtKB:Q54RK1	
DDB_G0283111	cepD	Retinal dehydrogenase 1	CP75	gene	taxon:44689		UniProtKB:Q54RJ3|UniProtKB:Q54RJ3	
DDB_G0283131	cmbC_ps1	Retinal dehydrogenase 1		gene	taxon:44689			
DDB_G0283139	DDB_G0283139	protein kinase SplB		gene	taxon:44689		UniProtKB:Q54RK4|UniProtKB:Q54RK4	
DDB_G0283141	DDB_G0283141			gene	taxon:44689			
DDB_G0283145	DDB_G0283145			gene	taxon:44689		UniProtKB:Q54RJ6|UniProtKB:Q54RJ6|UniProtKB:Q54RJ6	
DDB_G0283151	gpaF	stress-associated endoplasmic reticulum protein	Ga6|Galpha6|gpa6	gene	taxon:44689		UniProtKB:P34044|UniProtKB:P34044	
DDB_G0283153	cbpD1	Retinal dehydrogenase 1	CBP4a	gene	taxon:44689		UniProtKB:Q54RF4|UniProtKB:Q54RF4|UniProtKB:Q54RF4	
DDB_G0283173	kmo	protein kinase SplB		gene	taxon:44689		UniProtKB:Q54RE8|UniProtKB:Q54RE8	
DDB_G0283189	DDB_G0283189	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54RD4|UniProtKB:Q54RD4	
DDB_G0283201	DDB_G0283201	Retinal dehydrogenase 1	DdHp1	gene	taxon:44689		UniProtKB:Q54RC5|UniProtKB:Q54RC5	
DDB_G0283227	DDB_G0283227			gene	taxon:44689		UniProtKB:Q54RG5|UniProtKB:Q54RG5	
DDB_G0268424	DDB_G0268424			gene	taxon:44689		UniProtKB:Q55FL4|UniProtKB:Q55FL4	
DDB_G0268452	DDB_G0268452	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55FD0|UniProtKB:Q55FD0	
DDB_G0268460	ponK	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q1ZXQ9|UniProtKB:Q1ZXQ9	
DDB_G0268468	DDB_G0268468			gene	taxon:44689			
DDB_G0268470	DDB_G0268470_RTE	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55F49	
DDB_G0268478	DDB_G0268478	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55GU3|UniProtKB:Q55GU3	
DDB_G0268488	tgrO_ps1	Retinal dehydrogenase 1	tgrO_ps	gene	taxon:44689			
DDB_G0268490	tgrO1	protein kinase SplB		gene	taxon:44689		UniProtKB:Q55GI8|UniProtKB:Q55GI8	
DDB_G0268518	DDB_G0268518	protein kinase SplB		gene	taxon:44689		UniProtKB:Q55G90|UniProtKB:Q55G90	
DDB_G0268524	DDB_G0268524_RTE	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55G78	
DDB_G0268546	DDB_G0268546			gene	taxon:44689		UniProtKB:Q55FX6|UniProtKB:Q55FX6	
DDB_G0268576	DDB_G0268576			gene	taxon:44689		UniProtKB:Q55FD9|UniProtKB:Q55FD9	
DDB_G0268604	DDB_G0268604			gene	taxon:44689		UniProtKB:Q55F67	
DDB_G0268612	DDB_G0268612_ps	Retinal dehydrogenase 1		gene	taxon:44689			
DDB_G0268614	msh6	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55GU9|UniProtKB:Q55GU9	
DDB_G0268628	pykA	Retinal dehydrogenase 1	PDXK	gene	taxon:44689		UniProtKB:Q55EK9|UniProtKB:Q55EK9|UniProtKB:Q55EK9	
DDB_G0268642	DDB_G0268642	polycystin-2		gene	taxon:44689		UniProtKB:Q55F45|UniProtKB:Q55F45	
DDB_G0268644	DDB_G0268644	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55F44|UniProtKB:Q55F44	
DDB_G0268652	ippB	Retinal dehydrogenase 1	3'(2'),5'-bisphosphonucleoside 3'(2')-phosphohydrolase|putative inositol-1,4-bisphosphate 1-phosphatase|inositol monophosphatase	gene	taxon:44689		UniProtKB:Q55F34|UniProtKB:Q55F34	
DDB_G0268670	DDB_G0268670			gene	taxon:44689		UniProtKB:Q55F18|UniProtKB:Q55F18	
DDB_G0268688	DDB_G0268688			gene	taxon:44689		UniProtKB:Q55F05|UniProtKB:Q55F05	
DDB_G0268704	DDB_G0268704			gene	taxon:44689		UniProtKB:Q55EZ5|UniProtKB:Q55EZ5	
DDB_G0268712	DDB_G0268712	nuclear transport factor 2		gene	taxon:44689		UniProtKB:Q55EY1|UniProtKB:Q55EY1	
DDB_G0268714	ctu2	protein kinase SplB		gene	taxon:44689		UniProtKB:Q55EX7|UniProtKB:Q55EX7	
DDB_G0268740	lip2	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q55EU8|UniProtKB:Q55EU8	
DDB_G0268748	DDB_G0268748	protein kinase SplB		gene	taxon:44689		UniProtKB:Q55EU4|UniProtKB:Q55EU4	
DDB_G0268788	DDB_G0268788			gene	taxon:44689		UniProtKB:Q55EQ2|UniProtKB:Q55EQ2	
DDB_G0268812	DDB_G0268812	protein kinase SplB		gene	taxon:44689		UniProtKB:Q55EN5|UniProtKB:Q55EN5	
DDB_G0268814	DDB_G0268814			gene	taxon:44689		UniProtKB:Q55EN4|UniProtKB:Q55EN4	
DDB_G0268866	DDB_G0268866			gene	taxon:44689		UniProtKB:Q55EJ4|UniProtKB:Q55EJ4	
DDB_G0277587	colA_ps9	Retinal dehydrogenase 1		gene	taxon:44689			
DDB_G0277607	DDB_G0277607			gene	taxon:44689		UniProtKB:Q8T1V8|UniProtKB:Q8T1V8|UniProtKB:Q8T1V8	
DDB_G0277613	DDB_G0277613			gene	taxon:44689		UniProtKB:Q86KQ9|UniProtKB:Q86KQ9	
DDB_G0277623	DDB_G0277623_ps	Retinal dehydrogenase 1		gene	taxon:44689			
DDB_G0277631	DDB_G0277631	protein kinase SplB		gene	taxon:44689		UniProtKB:Q54ZD0|UniProtKB:Q54ZD0	
DDB_G0277647	DDB_G0277647_ps	Retinal dehydrogenase 1		gene	taxon:44689			
DDB_G0277653	DDB_G0277653	nuclear transport factor 2		gene	taxon:44689		UniProtKB:Q54ZE4|UniProtKB:Q54ZE4	
DDB_G0277655	DDB_G0277655_ps	Retinal dehydrogenase 1		gene	taxon:44689			
DDB_G0277663	DDB_G0277663	protein kinase SplB		gene	taxon:44689		UniProtKB:Q54ZD6|UniProtKB:Q54ZD6	
DDB_G0277667	DDB_G0277667	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54ZC9|UniProtKB:Q54ZC9	
DDB_G0277689	DDB_G0277689			gene	taxon:44689		UniProtKB:Q54ZB4|UniProtKB:Q54ZB4	
DDB_G0277725	thfA	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q86KU6|UniProtKB:Q86KU6	
DDB_G0277765	DDB_G0277765_RTE	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q86KR4	
DDB_G0277775	DDB_G0277775	protein kinase SplB		gene	taxon:44689		UniProtKB:Q54Z53|UniProtKB:Q54Z53	
DDB_G0277779	DDB_G0277779_RTE	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54Z48	
DDB_G0277781	DDB_G0277781_RTE	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54Z47	
DDB_G0277817	alg10	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54Z56|UniProtKB:Q54Z56	
DDB_G0277837	cxgE	Retinal dehydrogenase 1	coxVIIe|cox7E	gene	taxon:44689		UniProtKB:P20609|UniProtKB:P20609|UniProtKB:P20609|UniProtKB:P20609	
DDB_G0277877	uglA	stress-associated endoplasmic reticulum protein	UNG|DduglA	gene	taxon:44689		UniProtKB:P53766|UniProtKB:P53766|UniProtKB:P53766	
DDB_G0277883	dhkJ	protein kinase SplB		gene	taxon:44689		UniProtKB:Q54YZ9|UniProtKB:Q54YZ9|UniProtKB:Q54YZ9	
DDB_G0277893	tmem128	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54Z03|UniProtKB:Q54Z03|UniProtKB:Q54Z03	
DDB_G0277897	racI	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q9GPR2|UniProtKB:Q9GPR2|UniProtKB:Q9GPR2	
DDB_G0277901	apm3	Retinal dehydrogenase 1	AP-3&mu;3	gene	taxon:44689		UniProtKB:Q9GPF1|UniProtKB:Q9GPF1|UniProtKB:Q9GPF1|UniProtKB:Q9GPF1|UniProtKB:Q9GPF1	
DDB_G0277947	shmt1	protein kinase SplB		gene	taxon:44689		UniProtKB:Q54Z26|UniProtKB:Q54Z26	
DDB_G0283253	DDB_G0283253	nuclear transport factor 2		gene	taxon:44689		UniProtKB:Q54RD5|UniProtKB:Q54RD5	
DDB_G0283273	mrpl51	Retinal dehydrogenase 1		gene	taxon:44689		UniProtKB:Q54RB6|UniProtKB:Q54RB6	
DDB_G0283275	DDB_G0283275	protein kinase SplB		gene	taxon:44689		UniProtKB:Q54RB5|UniProtKB:Q54RB5	
DDB_G0283285	DDB_G0283285	Retinal dehydrogenase 1	rabGAP	gene	taxon:44689		UniProtKB:Q54RA7|UniProtKB:Q54RA7	
DDB_G0283303	DDB_G0283303			gene	taxon:44689		UniProtKB:Q54R94|UniProtKB:Q54R94	
