DBP0000516	19046986
DBP0000517	19046986
DBP0000518	19046986
DBP0000519	19046986
DBP0000406	1330484
DBP0000407	12142016
DBP0000408	18272966
DBP0000415	18272966
DBP0000417	18272966
DBP0000419	18272966
DBP0000420	18272966
DBP0000422	18272966
DBP0000425	18272966
DBP0000427	18272966
DBP0000428	18272966
DBP0000433	18272966
DBP0000435	18272966
DBP0000436	18272966
DBP0000438	18272966
DBP0000439	18272966
DBP0000444	16469305
DBP0000446	16469305
DBP0000448	9389653
DBP0000464	17050732
DBP0000465	17027494
DBP0000467	18372178
DBP0000479	17825085
DBP0000479	9813183
DBP0000482	17499244
DBP0000483	18218133
DBP0000487	17010123
DBP0000487	11831389
DBP0000487	8294503
DBP0000493	18339368
DBP0000495	18634783
DBP0000496	18634783
DBP0000504	18634783
DBP0000508	16885420
DBP0000509	11500376
DBP0000509	15189986
DBP0000509	16885420
DBP0000510	16023096
DBP0000512	16490188
DBP0000512	11500376
DBP0000513	16490188
DBP0000513	9245789
DBP0000520	19046986
DBP0000405	1330484
DBP0000443	11746761
DBP0000443	8657579
DBP0000454	8620848
DBP0000481	17499244
DBP0000481	11139635
DBP0000484	12802059
DBP0000521	19046986
DBP0000522	19046986
DBP0000523	19046986
DBP0000524	19046986
DBP0000525	19046986
DBP0000526	19046986
DBP0000527	19046986
DBP0000528	19046986
DBP0000529	19046986
DBP0000530	19046986
DBP0000531	19046986
DBP0000532	19063918
DBP0000404	15821137
DBP0000409	1328260
DBP0000414	11352578
DBP0000414	15527790
DBP0000451	1348970
DBP0000461	16507590
DBP0000472	9545201
DBP0000472	18269770
DBP0000472	1310321
DBP0000473	10366524
DBP0000475	15527790
DBP0000488	12802059
DBP0000490	16987957
DBP0000490	11078649
DBP0000491	16478785
DBP0000491	8294503
DBP0000494	18634783
DBP0000498	18634783
DBP0000416	18272966
DBP0000418	18272966
DBP0000421	18272966
DBP0000423	18272966
DBP0000424	18272966
DBP0000426	18272966
DBP0000429	18272966
DBP0000430	18272966
DBP0000431	18272966
DBP0000432	18272966
DBP0000434	18272966
DBP0000437	18272966
DBP0000440	18272966
DBP0000441	18272966
DBP0000447	16469305
DBP0000442	18077554
DBP0000450	1348970
DBP0000452	1348970
DBP0000455	8620848
DBP0000457	17553170
DBP0000458	17553170
DBP0000462	17237363
DBP0000471	10366524
DBP0000471	9545201
DBP0000474	15527790
DBP0000476	17699611
DBP0000477	10564654
DBP0000478	12952084
DBP0000478	11139635
DBP0000480	17499244
DBP0000485	17010123
DBP0000486	16968738
DBP0000489	12802059
DBP0000492	11832505
DBP0000497	18634783
DBP0000567	19063918
DBP0000568	19063918
DBP0000635	12139770
DBP0000533	19063918
DBP0000534	19063918
DBP0000541	19063918
DBP0000544	19063918
DBP0000545	19063918
DBP0000546	19063918
DBP0000547	19063918
DBP0000558	19063918
DBP0000560	19063918
DBP0000562	19063918
DBP0000563	19063918
DBP0000566	19063918
DBP0000598	20052281
DBP0000634	12139770
DBP0000636	11369235
DBP0000585	19808889
DBP0000604	20195510
DBP0000605	20195510
DBP0000606	8631494
DBP0000621	20600701
DBP0000632	12139770
DBP0000719	20567601
DBP0000720	20567601
DBP0000535	19063918
DBP0000536	19063918
DBP0000538	19063918
DBP0000540	19063918
DBP0000542	19063918
DBP0000543	19063918
DBP0000548	19063918
DBP0000549	19063918
DBP0000556	19063918
DBP0000557	19063918
DBP0000559	19063918
DBP0000619	20600701
DBP0000623	20600701
DBP0000625	20600701
DBP0000629	20600701
DBP0000661	16507593
DBP0000633	12139770
DBP0000589	19369200
DBP0000602	19285397
DBP0000721	21190565
DBP0000778	19285397
DBP0000779	19285397
DBP0000780	19285397
DBP0000781	19285397
DBP0000782	19285397
DBP0000783	19285397
DBP0000784	19285397
DBP0000785	19285397
DBP0000553	19063918
DBP0000555	19063918
DBP0000611	20600701
DBP0000614	20600701
DBP0000620	20600701
DBP0000622	20600701
DBP0000624	20600701
DBP0000626	20600701
DBP0000627	20600701
DBP0000552	19063918
DBP0000554	19063918
DBP0000561	19063918
DBP0000564	19063918
DBP0000565	19063918
DBP0000841	12464622
DBP0000601	19285397
DBP0000608	20600701
DBP0000609	20600701
DBP0000610	20600701
DBP0000612	20600701
DBP0000613	20600701
DBP0000615	20600701
DBP0000616	20600701
DBP0000617	20600701
DBP0000618	20600701
DBP0000843	24184654
DBP0000537	19063918
DBP0000539	19063918
DBP0000550	19063918
DBP0000551	19063918
DBP0000587	19794414
DBP0000588	19794414
DBP0000596	12952081
DBP0000597	12952081
DBP0000603	20195510
DBP0000630	20600701
DBP0000637	12532328
DBP0001013	29038229
DBP0001014	29038229
DBP0001038	28057864
DBP0001039	28057864
DBP0001040	28057864
DBP0000804	12600317
DBP0000805	21606208
DBP0000815	23494312
DBP0000817	23126556
DBP0000817	11884033
DBP0000817	22307974
DBP0000820	22809629
DBP0000821	22809629
DBP0001041	28057864
DBP0000824	23126556
DBP0000824	11884033
DBP0000825	22809629
DBP0000786	19285397
DBP0000787	19285397
DBP0000788	19285397
DBP0000789	19285397
DBP0000790	19285397
DBP0000791	19285397
DBP0000792	19285397
DBP0000793	19285397
DBP0000794	19285397
DBP0000795	19285397
DBP0000796	19285397
DBP0000797	19285397
DBP0000798	19285397
DBP0000799	19285397
DBP0000800	19285397
DBP0000806	21393547
DBP0000807	21393547
DBP0000808	21393547
DBP0000812	22154549
DBP0000835	23494303
DBP0000836	23494303
DBP0000837	23494303
DBP0000838	23494303
DBP0000840	15507682
DBP0000831	22307974
DBP0000832	23126556
DBP0000832	11884033
DBP0000832	22307974
DBP0000833	23126556
DBP0000833	11884033
DBP0000833	22307974
DBP0000834	23126556
DBP0000834	11884033
DBP0000834	22307974
DBP0000828	23494312
DBP0000819	22809629
DBP0000822	22307974
DBP0000839	8234487
DBP0000842	22119747
DBP0000809	21393547
DBP0000810	21393547
DBP0000811	21393547
DBP0000813	22864416
DBP0000814	22864416
DBP0000816	23494312
DBP0000844	24184654
DBP0000969	26890004
DBP0000966	23843627
DBP0000970	23843627
DBP0000971	26890004
DBP0000972	26890004
DBP0000975	7764951
DBP0000977	22847424
DBP0000978	22847424
DBP0000981	27075750
DBP0000963	26890004
DBP0000964	26890004
DBP0000976	7764951
DBP0000983	26778551
DBP0000985	26778551
DBP0000979	22847424
DBP0000980	27075750
DBP0000965	26890004
DBP0000967	23843627
DBP0000982	27075750
DBP0000968	23843627
DBP0000973	23967067
DBP0000989	27647881
DBP0000997	22992462
DBP0000998	28049717
DBP0000999	28049717
DBP0001001	29704004
DBP0001005	29704004
DBP0001006	29704004
DBP0001011	29038229
DBP0001012	29038229
DBP0001015	29038229
DBP0001016	29038229
DBP0001017	29038229
DBP0001018	29038229
DBP0001019	29038229
DBP0000986	26110905
DBP0000987	22024750
DBP0000988	22024750
DBP0000995	22024750
DBP0000991	27647881
DBP0000992	27647881
DBP0000993	23885127
DBP0000994	27647881
DBP0000996	22992462
DBP0001000	28049717
DBP0001032	28057864
DBP0001033	28057864
DBP0001034	28057864
DBP0001035	28057864
DBP0001036	28057864
DBP0001037	28057864
DBP0001078	32116088
DBP0001063	30348074
DBP0001059	30348074
DBP0001085	22357931
DBP0001086	32351039
DBP0001089	30012091
DBP0001090	30012091
DBP0001068	30348074
DBP0001074	32116088
DBP0001061	30348074
DBP0001071	32901070
DBP0001091	30012091
DBP0001087	30012091
DBP0001042	28057864
DBP0001055	30348074
DBP0001056	30348074
DBP0001060	30348074
DBP0001062	30348074
DBP0001064	30348074
DBP0001065	30348074
DBP0001066	30348074
DBP0001092	30012091
DBP0001043	25605895
DBP0001053	29551366
DBP0001054	20079430
DBP0001057	30348074
DBP0001058	30348074
DBP0001067	30348074
