DBS0236830	DDB_G0286557
DBS0236426	DDB_G0278739
DBS0236895	DDB_G0273397
DBS0236896	DDB_G0284329
DBS0236440	DDB_G0277829
DBS0236436	DDB_G0284329
DBS0236455	DDB_G0273397
DBS0236831	DDB_G0286557
DBS0236464	DDB_G0273397
DBS0236767	DDB_G0277399
DBS0237017	DDB_G0276353
DBS0235560	DDB_G0285161
DBS0236457	DDB_G0276267
DBS0236457	DDB_G0277829
DBS0236575	DDB_G0276267
DBS0237092	DDB_G0283605
DBS0235407	DDB_G0273397
DBS0237018	DDB_G0276353
DBS0235945	DDB_G0272002
DBS0236414	DDB_G0285995
DBS0236415	DDB_G0285995
DBS0235609	DDB_G0292806
DBS0236866	DDB_G0293434
DBS0236142	DDB_G0282817
DBS0236290	DDB_G0281563
DBS0236327	DDB_G0285995
DBS0236530	DDB_G0277143
DBS0236443	DDB_G0279409
DBS0236867	DDB_G0293434
DBS0235559	DDB_G0285161
DBS0236876	DDB_G0271916
DBS0236456	DDB_G0273397
DBS0236456	DDB_G0276267
DBS0236369	DDB_G0276887
DBS0236962	DDB_G0277863
DBS0235972	DDB_G0282923
DBS0235562	DDB_G0281545
DBS0236138	DDB_G0285161
DBS0236391	DDB_G0279413
DBS0237044	DDB_G0291858
DBS0236184	DDB_G0271144
DBS0236362	DDB_G0276887
DBS0236528	DDB_G0277143
DBS0235537	DDB_G0291858
DBS0235548	DDB_G0291858
DBS0235564	DDB_G0273397
DBS0235564	DDB_G0277829
DBS0235565	DDB_G0273397
DBS0235565	DDB_G0277829
DBS0235627	DDB_G0280983
DBS0235629	DDB_G0289395
DBS0235630	DDB_G0283619
DBS0235984	DDB_G0285425
DBS0236451	DDB_G0286185
DBS0236446	DDB_G0280045
DBS0236376	DDB_G0276887
DBS0236546	DDB_G0286355
DBS0236568	DDB_G0276267
DBS0236354	DDB_G0276887
DBS0236329	DDB_G0276887
DBS0236484	DDB_G0283907
DBS0236289	DDB_G0272110
DBS0236296	DDB_G0281553
DBS0236288	DDB_G0284331
DBS0236261	DDB_G0276153
DBS0236259	DDB_G0289329
DBS0236390	DDB_G0279413
DBS0236531	DDB_G0277143
DBS0236527	DDB_G0273397
DBS0236527	DDB_G0277143
DBS0236007	DDB_G0284329
DBS0235626	DDB_G0285161
DBS0237087	DDB_G0283605
DBS0235610	DDB_G0273397
DBS0236389	DDB_G0277399
DBS0236739	DDB_G0277863
DBS0235635	DDB_G0278971
DBS0236370	DDB_G0276887
DBS0236349	DDB_G0276887
DBS0236331	DDB_G0276887
DBS0236957	DDB_G0289073
DBS0236350	DDB_G0276887
DBS0236444	DDB_G0279409
DBS0236141	DDB_G0282817
DBS0236445	DDB_G0280045
DBS0236429	DDB_G0280045
DBS0236430	DDB_G0280045
DBS0235568	DDB_G0277831
DBS0236783	DDB_G0283907
DBS0236150	DDB_G0276267
DBS0236438	DDB_G0273397
DBS0236449	DDB_G0280045
DBS0235953	DDB_G0276887
DBS0236324	DDB_G0285995
DBS0236961	DDB_G0281381
DBS0236145	DDB_G0275931
DBS0236146	DDB_G0275931
DBS0236309	DDB_G0291982
DBS0235692	DDB_G0269124
DBS0235683	DDB_G0267376
DBS0235689	DDB_G0292266
DBS0236367	DDB_G0280961
DBS0236360	DDB_G0284331
DBS0236366	DDB_G0276887
DBS0236366	DDB_G0280961
DBS0236979	DDB_G0277863
DBS0237023	DDB_G0277863
DBS0235461	DDB_G0280531
DBS0235463	DDB_G0286119
DBS0237001	DDB_G0277141
DBS0236738	DDB_G0277863
DBS0236924	DDB_G0285253
DBS0236740	DDB_G0277863
DBS0235668	DDB_G0283263
DBS0235670	DDB_G0269154
DBS0236941	DDB_G0267452
DBS0236941	DDB_G0292264
DBS0236447	DDB_G0280045
DBS0235459	DDB_G0268632
DBS0236077	DDB_G0269100
DBS0236168	DDB_G0269100
DBS0236175	DDB_G0277855
DBS0235923	DDB_G0289327
DBS0236951	DDB_G0281387
DBS0236167	DDB_G0269100
DBS0236353	DDB_G0272520
DBS0236374	DDB_G0289881
DBS0236375	DDB_G0286191
DBS0236333	DDB_G0271096
DBS0236336	DDB_G0292390
DBS0236337	DDB_G0292390
DBS0236338	DDB_G0286191
DBS0236338	DDB_G0292390
DBS0236344	DDB_G0269244
DBS0236468	DDB_G0277853
DBS0236469	DDB_G0286119
DBS0236470	DDB_G0267422
DBS0236472	DDB_G0281561
DBS0236920	DDB_G0282819
DBS0235466	DDB_G0280961
DBS0236725	DDB_G0277861
DBS0237225	DDB_G0289815
DBS0237042	DDB_G0291858
DBS0235950	DDB_G0292264
DBS0237030	DDB_G0285995
DBS0237029	DDB_G0285995
DBS0236750	DDB_G0285995
DBS0236326	DDB_G0285995
DBS0236840	DDB_G0292264
DBS0236607	DDB_G0292264
DBS0236606	DDB_G0292264
DBS0236986	DDB_G0269124
DBS0235900	DDB_G0291372
DBS0235566	DDB_G0288179
DBS0236160	DDB_G0292736
DBS0236899	DDB_G0273397
DBS0236899	DDB_G0277829
DBS0236897	DDB_G0273397
DBS0236897	DDB_G0277829
DBS0236439	DDB_G0273397
DBS0235460	DDB_G0285161
DBS0236987	DDB_G0277845
DBS0236987	DDB_G0280961
DBS0235465	DDB_G0281561
DBS0235682	DDB_G0269124
DBS0235666	DDB_G0280047
DBS0235644	DDB_G0289115
DBS0235645	DDB_G0291231
DBS0235646	DDB_G0289115
DBS0235646	DDB_G0291231
DBS0235648	DDB_G0290687
DBS0235649	DDB_G0289115
DBS0235649	DDB_G0290687
DBS0235649	DDB_G0291231
DBS0236392	DDB_G0279413
DBS0237056	DDB_G0282923
DBS0236698	DDB_G0280961
DBS0236377	DDB_G0289881
DBS0236378	DDB_G0289881
DBS0237232	DDB_G0287125
DBS0236826	DDB_G0286187
DBS0236827	DDB_G0286187
DBS0236827	DDB_G0287125
DBS0235555	DDB_G0267422
DBS0235557	DDB_G0275323
DBS0235678	DDB_G0279413
DBS0235418	DDB_G0279413
DBS0235661	DDB_G0267442
DBS0236779	DDB_G0275635
DBS0236086	DDB_G0285995
DBS0236111	DDB_G0285995
DBS0236383	DDB_G0283903
DBS0236737	DDB_G0277863
DBS0236709	DDB_G0276459
DBS0236418	DDB_G0276939
DBS0236479	DDB_G0281561
DBS0236458	DDB_G0281561
DBS0236716	DDB_G0267450
DBS0236708	DDB_G0276459
DBS0236715	DDB_G0267450
DBS0236715	DDB_G0276459
DBS0236939	DDB_G0287587
DBS0236875	DDB_G0271916
DBS0235611	DDB_G0275007
DBS0235624	DDB_G0274597
DBS0235585	DDB_G0273175
DBS0235581	DDB_G0271134
DBS0235580	DDB_G0271134
DBS0235579	DDB_G0271134
DBS0235582	DDB_G0269112
DBS0235583	DDB_G0269112
DBS0237088	DDB_G0283605
DBS0235594	DDB_G0283613
DBS0235595	DDB_G0283613
DBS0235572	DDB_G0288179
DBS0236853	DDB_G0281385
DBS0236448	DDB_G0280045
DBS0236854	DDB_G0281385
DBS0236860	DDB_G0292996
DBS0236452	DDB_G0286185
DBS0236453	DDB_G0286185
DBS0236419	DDB_G0277903
DBS0236416	DDB_G0283761
DBS0236346	DDB_G0292390
DBS0236347	DDB_G0289881
DBS0236371	DDB_G0289881
DBS0236372	DDB_G0271096
DBS0236905	DDB_G0294046
DBS0236544	DDB_G0291247
DBS0236340	DDB_G0286191
DBS0236123	DDB_G0288877
DBS0236126	DDB_G0274387
DBS0236127	DDB_G0274387
DBS0235657	DDB_G0281381
DBS0236304	DDB_G0292390
DBS0236305	DDB_G0292390
DBS0236307	DDB_G0269124
DBS0236306	DDB_G0292390
DBS0236461	DDB_G0275323
DBS0236461	DDB_G0281561
DBS0236959	DDB_G0281381
DBS0236960	DDB_G0281381
DBS0236124	DDB_G0274387
DBS0236125	DDB_G0274387
DBS0236332	DDB_G0277853
DBS0236334	DDB_G0276887
DBS0236335	DDB_G0277853
DBS0236339	DDB_G0276887
DBS0236341	DDB_G0267412
DBS0236342	DDB_G0276887
DBS0236343	DDB_G0267412
DBS0236352	DDB_G0274135
DBS0236985	DDB_G0269124
DBS0235584	DDB_G0269248
DBS0235612	DDB_G0289157
DBS0235493	DDB_G0275695
DBS0235495	DDB_G0275695
DBS0235492	DDB_G0275695
DBS0235496	DDB_G0275695
DBS0235494	DDB_G0275695
DBS0235544	DDB_G0275695
DBS0237015	DDB_G0277863
DBS0237016	DDB_G0277863
DBS0236361	DDB_G0276887
DBS0236361	DDB_G0284331
DBS0236363	DDB_G0276887
DBS0236363	DDB_G0284331
DBS0236364	DDB_G0276887
DBS0236364	DDB_G0280961
DBS0235567	DDB_G0288179
DBS0235467	DDB_G0285161
DBS0236999	DDB_G0276761
DBS0236988	DDB_G0274191
DBS0237000	DDB_G0277853
DBS0237014	DDB_G0280537
DBS0235410	DDB_G0279413
DBS0236996	DDB_G0276761
DBS0237004	DDB_G0276941
DBS0235411	DDB_G0279413
DBS0237002	DDB_G0276761
DBS0237002	DDB_G0276941
DBS0237003	DDB_G0276761
DBS0237003	DDB_G0277141
DBS0237005	DDB_G0276761
DBS0237005	DDB_G0276941
DBS0237005	DDB_G0277141
DBS0237007	DDB_G0277853
DBS0236981	DDB_G0276761
DBS0237013	DDB_G0285793
DBS0236083	DDB_G0287271
DBS0236063	DDB_G0287271
DBS0235406	DDB_G0287271
DBS0236060	DDB_G0287271
DBS0236061	DDB_G0287271
DBS0236062	DDB_G0287271
DBS0236006	DDB_G0270666
DBS0236018	DDB_G0289253
DBS0237028	DDB_G0277879
DBS0236539	DDB_G0275687
DBS0236539	DDB_G0275689
DBS0237046	DDB_G0268144
DBS0235647	DDB_G0286355
DBS0235650	DDB_G0282489
DBS0235413	DDB_G0280975
DBS0236450	DDB_G0280045
DBS0236541	DDB_G0269152
DBS0236542	DDB_G0269152
DBS0236542	DDB_G0289067
DBS0236938	DDB_G0289067
DBS0236904	DDB_G0294046
DBS0236311	DDB_G0288181
DBS0235547	DDB_G0277379
DBS0236365	DDB_G0276887
DBS0236365	DDB_G0280961
DBS0236359	DDB_G0276887
DBS0236368	DDB_G0284331
DBS0235990	DDB_G0288755
DBS0236900	DDB_G0284611
DBS0237009	DDB_G0269132
DBS0237006	DDB_G0276761
DBS0237006	DDB_G0276941
DBS0237006	DDB_G0277141
DBS0235469	DDB_G0285161
DBS0235470	DDB_G0286119
DBS0235974	DDB_G0282923
DBS0235654	DDB_G0287033
DBS0235655	DDB_G0287033
DBS0235985	DDB_G0292810
DBS0235987	DDB_G0292810
DBS0236116	DDB_G0289073
DBS0236956	DDB_G0285161
DBS0236535	DDB_G0269154
DBS0236958	DDB_G0284331
DBS0236975	DDB_G0286121
DBS0236982	DDB_G0272833
DBS0236983	DDB_G0272833
DBS0236481	DDB_G0275323
DBS0236459	DDB_G0275323
DBS0236462	DDB_G0275323
DBS0236462	DDB_G0276333
DBS0236480	DDB_G0267422
DBS0236460	DDB_G0275323
DBS0236463	DDB_G0267422
DBS0236463	DDB_G0275323
DBS0236465	DDB_G0281561
DBS0236474	DDB_G0275323
DBS0236476	DDB_G0267422
DBS0236467	DDB_G0281561
DBS0236477	DDB_G0267422
DBS0236475	DDB_G0276333
DBS0236466	DDB_G0276761
DBS0236473	DDB_G0276333
DBS0236473	DDB_G0281561
DBS0236471	DDB_G0276333
DBS0236482	DDB_G0267422
DBS0236482	DDB_G0281561
DBS0236483	DDB_G0267422
DBS0236483	DDB_G0276333
DBS0236325	DDB_G0285995
DBS0236122	DDB_G0274387
DBS0237035	DDB_G0289541
DBS0236880	DDB_G0278737
DBS0236784	DDB_G0268620
DBS0236015	DDB_G0289207
DBS0236016	DDB_G0289207
DBS0236017	DDB_G0289253
DBS0236417	DDB_G0277759
DBS0237220	DDB_G0276947
DBS0237315	DDB_G0276947
DBS0236766	DDB_G0278727
DBS0236766	DDB_G0283081
DBS0235951	DDB_G0285211
DBS0235952	DDB_G0282147
DBS0235491	DDB_G0282375
DBS0235490	DDB_G0282375
DBS0235468	DDB_G0285161
DBS0237010	DDB_G0272562
DBS0237010	DDB_G0272756
DBS0237010	DDB_G0272833
DBS0237011	DDB_G0272562
DBS0237011	DDB_G0272756
DBS0237011	DDB_G0272833
DBS0237011	DDB_G0289073
DBS0236064	DDB_G0277401
DBS0236696	DDB_G0276973
DBS0236697	DDB_G0276973
DBS0236843	DDB_G0276967
DBS0236844	DDB_G0276967
DBS0236573	DDB_G0281969
DBS0236067	DDB_G0269216
DBS0236994	DDB_G0280531
DBS0236994	DDB_G0288755
DBS0236995	DDB_G0280531
DBS0236990	DDB_G0280531
DBS0236990	DDB_G0288755
DBS0236185	DDB_G0267398
DBS0236910	DDB_G0280963
DBS0235922	DDB_G0273051
DBS0236005	DDB_G0278723
DBS0236913	DDB_G0271916
DBS0236912	DDB_G0271916
DBS0236540	DDB_G0271916
DBS0236540	DDB_G0275687
DBS0236540	DDB_G0275689
DBS0235420	DDB_G0273175
DBS0235420	DDB_G0281663
DBS0235423	DDB_G0274597
DBS0235423	DDB_G0281663
DBS0235421	DDB_G0273175
DBS0235421	DDB_G0274597
DBS0235422	DDB_G0269248
DBS0235422	DDB_G0273175
DBS0235422	DDB_G0274597
DBS0235419	DDB_G0269248
DBS0235419	DDB_G0273175
DBS0235419	DDB_G0274597
DBS0235419	DDB_G0281663
DBS0235417	DDB_G0269248
DBS0235417	DDB_G0273175
DBS0235417	DDB_G0274597
DBS0235417	DDB_G0284363
DBS0235416	DDB_G0269248
DBS0235416	DDB_G0273175
DBS0235416	DDB_G0274597
DBS0235416	DDB_G0284363
DBS0235509	DDB_G0281663
DBS0235510	DDB_G0281663
DBS0236921	DDB_G0288511
DBS0236922	DDB_G0288511
DBS0235917	DDB_G0288047
DBS0235918	DDB_G0288047
DBS0236906	DDB_G0289659
DBS0236907	DDB_G0289659
DBS0236909	DDB_G0291249
DBS0236908	DDB_G0291249
DBS0236153	DDB_G0283023
DBS0236154	DDB_G0283023
DBS0236163	DDB_G0294407
DBS0236955	DDB_G0269160
DBS0236765	DDB_G0278727
DBS0236765	DDB_G0286557
DBS0236794	DDB_G0292736
DBS0236793	DDB_G0292736
